usia,sumber_pekerjaan,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,waktu_ramai,faktor_fluktuasi,app_helpful_score,fitur_dibutuhkan,gig_type,domisili_code,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,fitur_pengingat_kalau_penghasilan_sedang_turun,fitur_perkiraan_penghasilan_minggu_depan,fitur_ringkasan_pemasukan_dan_pengeluaran,fitur_saran_batas_pengeluaran_minggu_ini,fitur_saran_menabung
41,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,14,7,8,720000,230000,450000,465000,1,"Akhir bulan / tanggal gajian, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",3,Saran batas pengeluaran minggu ini,jualan_online,kalimantan,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
26,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",1,14,5,5,955000,725000,1235000,770000,4,"Akhir bulan / tanggal gajian, Awal bulan, Akhir pekan / Sabtu-Minggu",Jumlah pesanan atau project yang masuk,3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Saran menabung",freelancer_it,bali,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
22,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,44,5,8,100000,150000,155000,100000,0,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",3,Saran batas pengeluaran minggu ini,jualan_online,jawa_tengah,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
29,"Projects.co.id, Upwork",0,21,5,6,465000,435000,365000,460000,4,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Saran menabung",freelancer_it,jawa_timur,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
45,"Gojek, Maxim",2,29,6,9,510000,500000,650000,625000,3,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",ojek_online,kalimantan,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0
30,WhatsApp / kenalan / pelanggan langsung,0,57,5,9,135000,100000,290000,150000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",pekerja_harian,jawa_timur,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
21,WhatsApp / kenalan / pelanggan langsung,2,5,6,4,275000,300000,350000,300000,3,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",freelancer_desain,jawa_tengah,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
26,"Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,55,4,6,480000,425000,320000,280000,1,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",4,"Pengingat kalau penghasilan sedang turun, Saran menabung",jualan_online,jawa_tengah,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
22,WhatsApp / kenalan / pelanggan langsung,0,9,5,6,400000,350000,320000,380000,1,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu",Jumlah pesanan atau project yang masuk,4,"Saran menabung, Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",content_creator,bali,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
17,"Website freelance seperti Fiverr, Instagram / TikTok / YouTube",1,5,5,4,360000,440000,350000,425000,0,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",3,Saran menabung,freelancer_desain,sulawesi,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31,WhatsApp / kenalan / pelanggan langsung,2,50,5,8,250000,275000,340000,290000,3,"Awal bulan, Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",pekerja_harian,sumatera,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
52,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop",1,84,5,4,685000,650000,775000,625000,3,"Awal bulan, Akhir bulan / tanggal gajian, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",1,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",jualan_online,jabodetabek,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
36,"Gojek, Grab",0,25,7,8,660000,25000,30000,700000,4,"Ramadan / menjelang Lebaran, Awal bulan",Jumlah pesanan atau project yang masuk,4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",ojek_online,jabodetabek,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
41,"Gojek, Maxim",1,27,7,7,775000,440000,960000,960000,3,"Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Cuaca",4,"Saran menabung, Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",ojek_online,bali,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1
43,WhatsApp / kenalan / pelanggan langsung,1,18,5,6,300000,450000,925000,350000,3,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",pekerja_harian,bali,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0
29,Grab,2,22,7,11,475000,390000,425000,415000,1,"Saat ada promo dari aplikasi, Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Cuaca",5,Saran menabung,kurir,jawa_tengah,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
25,"ShopeeFood, Grab",2,6,6,8,695000,325000,320000,375000,3,"Harbolnas / flash sale online / tanggal kembar, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Cuaca, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",kurir,jawa_timur,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
35,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube",1,10,7,7,140000,170000,175000,185000,4,"Awal bulan, Saat ada promo dari aplikasi, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",jualan_online,sumatera,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
42,Grab,2,18,5,9,430000,930000,470000,910000,2,Harbolnas / flash sale online / tanggal kembar,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Cuaca",5,"Saran menabung, Ringkasan pemasukan dan pengeluaran",kurir,bali,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
24,WhatsApp / kenalan / pelanggan langsung,0,20,4,5,450000,435000,105000,530000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan",Jumlah pesanan atau project yang masuk,3,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",tutor,jabodetabek,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
18,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",0,37,5,5,195000,170000,160000,180000,0,Awal bulan,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",2,"Saran menabung, Saran batas pengeluaran minggu ini",tutor,bandung,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
20,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,9,4,5,525000,380000,260000,390000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Tanggal gajian / akhir bulan",5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",tutor,jabodetabek,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1
23,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",0,20,3,3,20000,305000,425000,20000,3,Harbolnas / flash sale online / tanggal kembar,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",content_creator,jabodetabek,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1
27,Grab,2,35,6,8,865000,210000,525000,330000,1,"Awal bulan, Saat ada promo dari aplikasi",Jumlah pesanan atau project yang masuk,5,Ringkasan pemasukan dan pengeluaran,kurir,jabodetabek,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",2,32,5,6,190000,265000,370000,170000,0,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",freelancer_desain,sumatera,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
21,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",2,1,4,4,180000,160000,10000,230000,1,"Harbolnas / flash sale online / tanggal kembar, Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",jualan_online,bali,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
38,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",0,48,6,3,25000,20000,375000,375000,1,"Saat ada promo dari aplikasi, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",4,Saran batas pengeluaran minggu ini,jualan_online,jawa_timur,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
34,Instagram / TikTok / YouTube,0,7,6,4,400000,375000,380000,355000,2,Harbolnas / flash sale online / tanggal kembar,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Tanggal gajian / akhir bulan",5,"Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",jualan_online,jawa_timur,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
26,WhatsApp / kenalan / pelanggan langsung,1,17,2,6,620000,400000,150000,570000,1,Awal bulan,"Jumlah pesanan atau project yang masuk, Jam saya bekerja",3,"Saran menabung, Ringkasan pemasukan dan pengeluaran",tutor,kalimantan,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
30,Grab,2,14,7,11,1250000,875000,620000,465000,2,"Harbolnas / flash sale online / tanggal kembar, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Cuaca",4,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",kurir,jawa_timur,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1
31,WhatsApp / kenalan / pelanggan langsung,0,15,3,5,200000,160000,185000,6800,0,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran",pekerja_harian,jawa_timur,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
19,"Projects.co.id, Instagram / TikTok / YouTube",1,24,4,4,870000,50000,710000,1020000,2,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",freelancer_desain,jabodetabek,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
30,WhatsApp / kenalan / pelanggan langsung,2,35,6,7,440000,465000,500000,475000,3,Awal bulan,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Tanggal gajian / akhir bulan",3,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun, Saran menabung",jualan_online,sumatera,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1
17,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop",1,62,6,6,1200000,1050000,930000,1080000,1,Ramadan / menjelang Lebaran,Jumlah pesanan atau project yang masuk,4,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",jualan_online,bali,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
28,Instagram / TikTok / YouTube,2,70,3,5,530000,425000,480000,525000,2,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",2,Saran batas pengeluaran minggu ini,freelancer_desain,jawa_tengah,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
39,Grab,2,22,5,9,1100000,495000,1150000,990000,3,"Saat ada promo dari aplikasi, Saat cuaca bagus, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Jam saya bekerja",5,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",ojek_online,kalimantan,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0
27,Upwork,0,15,3,4,400000,660000,475000,520000,3,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Rating atau ulasan pelanggan",1,"Saran menabung, Saran batas pengeluaran minggu ini",freelancer_it,jawa_barat_lainnya,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1
40,"Gojek, Maxim",1,22,7,9,500000,555000,565000,1200000,4,Saat cuaca bagus,"Jumlah pesanan atau project yang masuk, Cuaca",4,"Saran menabung, Pengingat kalau penghasilan sedang turun",ojek_online,sumatera,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
17,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,83,2,2,530000,550000,480000,530000,3,"Awal bulan, Akhir pekan / Sabtu-Minggu, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Jam saya bekerja",3,Saran batas pengeluaran minggu ini,tutor,jawa_timur,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
31,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",1,32,5,5,200000,200000,270000,240000,2,"Akhir bulan / tanggal gajian, Saat ada promo dari aplikasi",Jumlah pesanan atau project yang masuk,5,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",jualan_online,jabodetabek,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
19,WhatsApp / kenalan / pelanggan langsung,2,21,7,6,425000,460000,370000,460000,3,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",5,"Saran menabung, Ringkasan pemasukan dan pengeluaran",pekerja_harian,jabodetabek,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
41,"Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube",2,33,6,4,1050000,1000000,870000,875000,1,"Awal bulan, Ramadan / menjelang Lebaran",Jumlah pesanan atau project yang masuk,4,"Saran menabung, Perkiraan penghasilan minggu depan",jualan_online,jabodetabek,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24,WhatsApp / kenalan / pelanggan langsung,2,47,6,10,395000,420000,1300000,500000,3,"Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Akhir pekan atau hari libur",5,Ringkasan pemasukan dan pengeluaran,pekerja_harian,kalimantan,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
17,"WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",2,17,4,3,200000,190000,250000,150000,3,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Tanggal gajian / akhir bulan",4,Saran menabung,tutor,jabodetabek,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
17,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop",0,56,5,7,580000,260000,10000,690000,4,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",4,Ringkasan pemasukan dan pengeluaran,jualan_online,jawa_timur,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
17,WhatsApp / kenalan / pelanggan langsung,1,4,3,5,160000,440000,360000,445000,1,"Ramadan / menjelang Lebaran, Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Jam saya bekerja",2,"Pengingat kalau penghasilan sedang turun, Saran menabung, Saran batas pengeluaran minggu ini",pekerja_harian,bali,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
27,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",1,10,6,6,375000,325000,425000,380000,3,Awal bulan,Jumlah pesanan atau project yang masuk,4,Saran batas pengeluaran minggu ini,jualan_online,bandung,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
49,Gojek,2,16,6,9,750000,630000,800000,1190000,4,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",3,Saran menabung,ojek_online,sumatera,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
29,"Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube",2,39,7,4,1050000,930000,1065000,1075000,4,Saat ada promo dari aplikasi,Jumlah pesanan atau project yang masuk,4,"Saran menabung, Pengingat kalau penghasilan sedang turun",jualan_online,bali,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23,"Projects.co.id, Instagram / TikTok / YouTube",2,10,6,8,675000,570000,710000,575000,3,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",freelancer_desain,jawa_barat_lainnya,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
17,WhatsApp / kenalan / pelanggan langsung,1,52,4,9,210000,250000,275000,740000,4,"Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",4,Pengingat kalau penghasilan sedang turun,pekerja_harian,jawa_timur,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
22,"Gojek, ShopeeFood",2,17,6,11,905000,725000,810000,830000,0,"Saat ada promo dari aplikasi, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Jam saya bekerja",2,"Saran batas pengeluaran minggu ini, Saran menabung, Ringkasan pemasukan dan pengeluaran",kurir,bali,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1
27,WhatsApp / kenalan / pelanggan langsung,2,29,4,6,250000,360000,200000,395000,0,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",freelancer_desain,sumatera,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0
19,WhatsApp / kenalan / pelanggan langsung,1,20,5,7,365000,255000,200000,350000,1,Awal bulan,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",3,"Ringkasan pemasukan dan pengeluaran, Saran menabung, Pengingat kalau penghasilan sedang turun",pekerja_harian,jawa_barat_lainnya,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
25,WhatsApp / kenalan / pelanggan langsung,0,9,5,9,18400,16800,165000,175000,1,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu, Awal bulan",Jumlah pesanan atau project yang masuk,3,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",pekerja_harian,sulawesi,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
28,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung",1,19,5,6,320000,300000,220000,330000,4,Akhir bulan / tanggal gajian,Jumlah pesanan atau project yang masuk,3,Saran menabung,jualan_online,bandung,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",1,42,5,3,150000,120000,140000,125000,0,Saat ada promo dari aplikasi,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",5,"Saran menabung, Perkiraan penghasilan minggu depan",jualan_online,bali,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
28,"Gojek, Grab",2,28,5,11,30000,700000,460000,30000,1,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",ojek_online,jabodetabek,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
25,"Projects.co.id, WhatsApp / kenalan / pelanggan langsung",0,31,3,3,270000,425000,370000,300000,0,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",freelancer_desain,bali,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0
26,WhatsApp / kenalan / pelanggan langsung,0,36,6,8,525000,540000,400000,525000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan, Ramadan / menjelang Lebaran",Jumlah pesanan atau project yang masuk,4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Saran menabung",pekerja_harian,jawa_tengah,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
