usia,sumber_pekerjaan,status_income,lama_kerja_bulan,hari_kerja_per_minggu,jam_kerja_per_hari,income_w1,income_w2,income_w3,income_w4,peak_week,waktu_ramai,faktor_fluktuasi,app_helpful_score,fitur_dibutuhkan,src_gojek,src_grab,src_instagram___tiktok___youtube,src_maxim,src_projects_co_id,src_shopee___tokopedia___tiktok_shop,src_shopeefood,src_upwork,src_website_freelance_seperti_fiverr,src_whatsapp___kenalan___pelanggan_langsung,ramai_akhir_bulan___tanggal_gajian,ramai_akhir_pekan___sabtu_minggu,ramai_awal_bulan,ramai_harbolnas___flash_sale_online___tanggal_,ramai_ramadan___menjelang_lebaran,ramai_saat_ada_promo_dari_aplikasi,ramai_saat_cuaca_bagus,fluk_ada_atau_tidaknya_promo_dari_aplikasi,fluk_akhir_pekan_atau_hari_libur,fluk_cuaca,fluk_jam_saya_bekerja,fluk_jumlah_pesanan_atau_project_yang_masuk,fluk_kondisi_fisik___capek___sakit,fluk_rating_atau_ulasan_pelanggan,fluk_tanggal_gajian___akhir_bulan,fitur_pengingat_kalau_penghasilan_sedang_turun,fitur_perkiraan_penghasilan_minggu_depan,fitur_ringkasan_pemasukan_dan_pengeluaran,fitur_saran_batas_pengeluaran_minggu_ini,fitur_saran_menabung,monthly_income,income_volatility,income_cv,income_trend,is_income_growing,total_jam_seminggu,kapasitas_jam_bulanan,intensitas_kerja_rel,experience_months_log,exp_score,income_stability,gig_type_content_creator,gig_type_freelancer_desain,gig_type_freelancer_it,gig_type_jualan_online,gig_type_kurir,gig_type_ojek_online,gig_type_pekerja_harian,gig_type_tutor,domisili_code_bali,domisili_code_bandung,domisili_code_jabodetabek,domisili_code_jawa_barat_lainnya,domisili_code_jawa_tengah,domisili_code_jawa_timur,domisili_code_kalimantan,domisili_code_sulawesi,domisili_code_sumatera,experience_tier_junior,experience_tier_mid,experience_tier_senior
29,ShopeeFood,2,44,6,10,500000,500000,480000,450000,1,"Saat ada promo dari aplikasi, Akhir pekan / Sabtu-Minggu, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Jam saya bekerja",4,"Saran menabung, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1930000,23629.07813126304,0.04897208115892618,-50000,0,60,240,1.0909090909090908,3.8066624897703196,4.948661236701415,stabil,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,"Gojek, ShopeeFood",0,24,7,7,18400,575000,600000,430000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan",Jumlah pesanan atau project yang masuk,4,"Saran batas pengeluaran minggu ini, Saran menabung",1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1623400,268952.7034009263,0.662688285604634,411600,1,49,196,0.8909090909090909,3.2188758248682006,2.2532130774077404,volatil,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,WhatsApp / kenalan / pelanggan langsung,2,29,5,9,920000,925000,925000,275000,1,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Kondisi fisik / capek / sakit",3,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,3045000,324175.23553370533,0.42584539860532905,-645000,0,45,180,1.0465116279069768,3.4011973816621555,4.421556596160802,volatil,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
41,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,14,7,8,720000,230000,450000,465000,1,"Akhir bulan / tanggal gajian, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",3,Saran batas pengeluaran minggu ini,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1865000,200390.24427351746,0.4297904868268753,-255000,0,56,224,1.8064516129032258,2.70805020110221,2.70805020110221,volatil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",1,14,5,5,955000,725000,1235000,770000,4,"Akhir bulan / tanggal gajian, Awal bulan, Akhir pekan / Sabtu-Minggu",Jumlah pesanan atau project yang masuk,3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Saran menabung",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,3685000,231638.18769797005,0.25143873678071454,-185000,0,25,100,0.8771929824561403,2.70805020110221,2.70805020110221,sedang,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,44,5,8,100000,150000,155000,100000,0,"Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",3,Saran batas pengeluaran minggu ini,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,505000,30379.543555930308,0.2406281420022836,0,0,40,160,1.2903225806451613,3.8066624897703196,4.948661236701415,sedang,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,"Projects.co.id, Upwork",0,21,5,6,465000,435000,365000,460000,4,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun, Saran menabung",0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1725000,46075.11982259695,0.1068406098133035,-5000,0,30,120,1.0526315789473684,3.091042453358316,2.163729717350821,stabil,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,"Gojek, Maxim",2,29,6,9,510000,500000,650000,625000,3,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2285000,77284.64703074386,0.13529017372528687,115000,1,54,216,0.9818181818181818,3.4011973816621555,4.421556596160802,stabil,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,WhatsApp / kenalan / pelanggan langsung,0,57,5,9,135000,100000,290000,150000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,675000,83503.99192054632,0.49483553828152915,15000,1,45,180,1.0465116279069768,4.060443010546419,2.842310107382493,volatil,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
21,WhatsApp / kenalan / pelanggan langsung,2,5,6,4,275000,300000,350000,300000,3,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1225000,31457.643480294788,0.1027185004466754,25000,1,24,96,0.96,1.791759469228055,2.3292873099964715,stabil,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26,"Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",2,55,4,6,480000,425000,320000,280000,1,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",4,"Pengingat kalau penghasilan sedang turun, Saran menabung",0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1505000,92319.64399122576,0.24536717242273312,-200000,0,24,96,0.7741935483870968,4.02535169073515,5.232957197955694,sedang,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,WhatsApp / kenalan / pelanggan langsung,0,9,5,6,400000,350000,320000,380000,1,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu",Jumlah pesanan atau project yang masuk,4,"Saran menabung, Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1450000,35000.0,0.09655145778908196,-20000,0,30,120,1.6666666666666667,2.302585092994046,1.611809565095832,stabil,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17,"Website freelance seperti Fiverr, Instagram / TikTok / YouTube",1,5,5,4,360000,440000,350000,425000,0,"Akhir bulan / tanggal gajian, Awal bulan, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",3,Saran menabung,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1575000,45345.89286804263,0.11516387988358794,65000,1,20,80,0.8,1.791759469228055,1.791759469228055,stabil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,WhatsApp / kenalan / pelanggan langsung,2,50,5,8,250000,275000,340000,290000,3,"Awal bulan, Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1155000,37941.8414594407,0.13139986167819576,40000,1,40,160,0.9302325581395349,3.9318256327243257,5.111373322541624,stabil,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
52,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop",1,84,5,4,685000,650000,775000,625000,3,"Awal bulan, Akhir bulan / tanggal gajian, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",1,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2735000,65622.02374203343,0.09597356894839412,-60000,0,20,80,0.6451612903225806,4.442651256490317,4.442651256490317,stabil,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
36,"Gojek, Grab",0,25,7,8,660000,25000,30000,700000,4,"Ramadan / menjelang Lebaran, Awal bulan",Jumlah pesanan atau project yang masuk,4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1415000,377080.34068794054,1.065948479828864,40000,1,56,224,1.018181818181818,3.258096538021482,2.2806675766150373,volatil,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
41,"Gojek, Maxim",1,27,7,7,775000,440000,960000,960000,3,"Ramadan / menjelang Lebaran, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Cuaca",4,"Saran menabung, Pengingat kalau penghasilan sedang turun, Perkiraan penghasilan minggu depan",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,3135000,245199.7485044931,0.3128541443704609,185000,1,49,196,0.8909090909090909,3.332204510175204,3.332204510175204,sedang,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
43,WhatsApp / kenalan / pelanggan langsung,1,18,5,6,300000,450000,925000,350000,3,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,2025000,286047.053238915,0.5650301001655601,50000,1,30,120,0.6976744186046512,2.9444389791664403,2.9444389791664403,volatil,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
29,Grab,2,22,7,11,475000,390000,425000,415000,1,"Saat ada promo dari aplikasi, Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Cuaca",5,Saran menabung,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1705000,35677.95771434607,0.0837017572142847,-60000,0,77,308,1.4,3.1354942159291497,4.076142480707895,stabil,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,"ShopeeFood, Grab",2,6,6,8,695000,325000,320000,375000,3,"Harbolnas / flash sale online / tanggal kembar, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Cuaca, Jam saya bekerja",4,"Pengingat kalau penghasilan sedang turun, Saran batas pengeluaran minggu ini",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1715000,179228.67144144842,0.4180250808545016,-320000,0,48,192,0.8727272727272727,1.9459101490553132,2.5296831937719073,volatil,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop, Instagram / TikTok / YouTube",1,10,7,7,140000,170000,175000,185000,4,"Awal bulan, Saat ada promo dari aplikasi, Harbolnas / flash sale online / tanggal kembar","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi",4,"Pengingat kalau penghasilan sedang turun, Saran menabung, Perkiraan penghasilan minggu depan",0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,670000,19364.916731037083,0.11561075295692015,45000,1,49,196,1.5806451612903225,2.3978952727983707,2.3978952727983707,stabil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
42,Grab,2,18,5,9,430000,930000,470000,910000,2,Harbolnas / flash sale online / tanggal kembar,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Cuaca",5,"Saran menabung, Ringkasan pemasukan dan pengeluaran",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,2740000,271968.13538844336,0.3970331946791952,480000,1,45,180,0.8181818181818182,2.9444389791664403,3.8277706729163725,volatil,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,WhatsApp / kenalan / pelanggan langsung,0,20,4,5,450000,435000,105000,530000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan",Jumlah pesanan atau project yang masuk,3,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1520000,188015.95676963165,0.4947775315581581,80000,1,20,80,1.5384615384615385,3.044522437723423,2.131165706406396,volatil,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
18,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",0,37,5,5,195000,170000,160000,180000,0,Awal bulan,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",2,"Saran menabung, Saran batas pengeluaran minggu ini",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,705000,14930.394055974097,0.08471097500708703,-15000,0,25,100,1.9230769230769231,3.6375861597263857,2.54631031180847,stabil,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
20,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,9,4,5,525000,380000,260000,390000,1,"Akhir pekan / Sabtu-Minggu, Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Tanggal gajian / akhir bulan",5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1555000,108349.35778920581,0.27871145743472253,-135000,0,20,80,1.5384615384615385,2.302585092994046,2.302585092994046,sedang,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
23,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",0,20,3,3,20000,305000,425000,20000,3,Harbolnas / flash sale online / tanggal kembar,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Akhir pekan atau hari libur",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,770000,205121.91496766015,1.0655628540509408,0,0,9,36,0.5,3.044522437723423,2.131165706406396,volatil,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,Grab,2,35,6,8,865000,210000,525000,330000,1,"Awal bulan, Saat ada promo dari aplikasi",Jumlah pesanan atau project yang masuk,5,Ringkasan pemasukan dan pengeluaran,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1930000,286138.0785564899,0.5930310580837965,-535000,0,48,192,0.8727272727272727,3.58351893845611,4.658574619992943,volatil,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr",2,32,5,6,190000,265000,370000,170000,0,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,995000,90588.3546599672,0.3641728260789593,-20000,0,30,120,1.2,3.4965075614664802,4.545459829906425,volatil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
21,"WhatsApp / kenalan / pelanggan langsung, Shopee / Tokopedia / TikTok Shop",2,1,4,4,180000,160000,10000,230000,1,"Harbolnas / flash sale online / tanggal kembar, Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,3,"Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,580000,94692.4847422786,0.6530471151390583,50000,1,16,64,0.5161290322580645,0.6931471805599453,0.9010913347279289,volatil,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,"Shopee / Tokopedia / TikTok Shop, WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",0,48,6,3,25000,20000,375000,375000,1,"Saat ada promo dari aplikasi, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",4,Saran batas pengeluaran minggu ini,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,795000,203526.20633880704,1.0240260745294718,350000,1,18,72,0.5806451612903226,3.8918202981106265,2.7242742086774383,volatil,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,Instagram / TikTok / YouTube,0,7,6,4,400000,375000,380000,355000,2,Harbolnas / flash sale online / tanggal kembar,"Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Tanggal gajian / akhir bulan",5,"Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1510000,18484.22751068236,0.04896471138005558,-45000,0,24,96,0.7741935483870968,2.0794415416798357,1.455609079175885,stabil,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
26,WhatsApp / kenalan / pelanggan langsung,1,17,2,6,620000,400000,150000,570000,1,Awal bulan,"Jumlah pesanan atau project yang masuk, Jam saya bekerja",3,"Saran menabung, Ringkasan pemasukan dan pengeluaran",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1740000,212053.45238091896,0.48747808023641087,-50000,0,12,48,0.9230769230769231,2.8903717578961645,2.8903717578961645,volatil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
30,Grab,2,14,7,11,1250000,875000,620000,465000,2,"Harbolnas / flash sale online / tanggal kembar, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Cuaca",4,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Saran menabung",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,3210000,342892.11131199857,0.42727935705002057,-785000,0,77,308,1.4,2.70805020110221,3.5204652614328733,volatil,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31,WhatsApp / kenalan / pelanggan langsung,0,15,3,5,200000,160000,185000,6800,0,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,551800,88976.45756041314,0.6449859555959228,-193200,0,15,60,0.3488372093023256,2.772588722239781,1.9408121055678467,volatil,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
19,"Projects.co.id, Instagram / TikTok / YouTube",1,24,4,4,870000,50000,710000,1020000,2,"Awal bulan, Akhir bulan / tanggal gajian",Jumlah pesanan atau project yang masuk,5,"Ringkasan pemasukan dan pengeluaran, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2650000,427502.43664022937,0.6452857227992552,150000,1,16,64,0.64,3.2188758248682006,3.2188758248682006,volatil,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
30,WhatsApp / kenalan / pelanggan langsung,2,35,6,7,440000,465000,500000,475000,3,Awal bulan,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Tanggal gajian / akhir bulan",3,"Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun, Saran menabung",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1880000,24832.7740429189,0.052835577036897584,35000,1,42,168,1.3548387096774193,3.58351893845611,4.658574619992943,stabil,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17,"Instagram / TikTok / YouTube, Shopee / Tokopedia / TikTok Shop",1,62,6,6,1200000,1050000,930000,1080000,1,Ramadan / menjelang Lebaran,Jumlah pesanan atau project yang masuk,4,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4260000,110905.36506409418,0.104136395237276,-120000,0,36,144,1.1612903225806452,4.143134726391533,4.143134726391533,stabil,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,Instagram / TikTok / YouTube,2,70,3,5,530000,425000,480000,525000,2,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",2,Saran batas pengeluaran minggu ini,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1960000,48819.39505292269,0.09963121514634193,-5000,0,15,60,0.6,4.2626798770413155,5.5414838401537105,stabil,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
39,Grab,2,22,5,9,1100000,495000,1150000,990000,3,"Saat ada promo dari aplikasi, Saat cuaca bagus, Awal bulan","Jumlah pesanan atau project yang masuk, Ada atau tidaknya promo dari aplikasi, Jam saya bekerja",5,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,3735000,300038.1920133946,0.32132569819298146,-110000,0,45,180,0.8181818181818182,3.1354942159291497,4.076142480707895,sedang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,Upwork,0,15,3,4,400000,660000,475000,520000,3,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Rating atau ulasan pelanggan",1,"Saran menabung, Saran batas pengeluaran minggu ini",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,2055000,109344.63864314518,0.2128358653183063,120000,1,12,48,0.42105263157894735,2.772588722239781,1.9408121055678467,sedang,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
40,"Gojek, Maxim",1,22,7,9,500000,555000,565000,1200000,4,Saat cuaca bagus,"Jumlah pesanan atau project yang masuk, Cuaca",4,"Saran menabung, Pengingat kalau penghasilan sedang turun",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2820000,331235.06255628593,0.469836301730474,700000,1,63,252,1.1454545454545455,3.1354942159291497,3.1354942159291497,volatil,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,83,2,2,530000,550000,480000,530000,3,"Awal bulan, Akhir pekan / Sabtu-Minggu, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Jam saya bekerja",3,Saran batas pengeluaran minggu ini,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2090000,29860.788111948194,0.05714972432961505,0,0,4,16,0.3076923076923077,4.430816798843313,4.430816798843313,stabil,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
