Timestamp,"Apakah Anda bersedia mengisi survei ini?

Cuman sedikit kok pertanyaanya!","Berapa usia Anda? (tulis angka, contoh: 22)",Domisili Anda saat ini,"Pekerjaan utama Anda saat ini? 

Kalau punya lebih dari satu, pilih yang PALING UTAMA.",Biasanya Anda mendapatkan pekerjaan/pesanan dari mana? Pilih yang sesuai.,"Apakah pekerjaan ini menjadi sumber penghasilan utama Anda?

0 — Tidak, hanya tambahan 
1 — Kadang utama, kadang tambahan
2 — Ya, penghasilan utama"," Sudah berapa lama Anda menjalankan pekerjaan ini? (tulis dalam bulan, contoh: 8)",Berapa hari dalam seminggu ada bekerja?,"Berapa jam Anda bekerja dalam sehari? (tulis angka, contoh: 6)","Berapa penghasilan Anda minggu lalu? (tulis dalam Rupiah, contoh: 350000. Tulis 0 jika tidak ada)","Berapa penghasilan Anda dua minggu lalu?  (tulis dalam Rupiah, contoh: 350000. Tulis 0 jika tidak ada)","Berapa penghasilan Anda tiga minggu lalu?  (tulis dalam Rupiah, contoh: 350000. Tulis 0 jika tidak ada)","Berapa penghasilan Anda empat minggu lalu?  (tulis dalam Rupiah, contoh: 350000. Tulis 0 jika tidak ada)","Dalam sebulan, di minggu mana penghasilan Anda biasanya paling tinggi?

1 — Minggu pertama 
2 — Minggu kedua 
3 — Minggu ketiga 
4 — Minggu keempat 
0 — Tidak ada pola, tiap bulan beda",Kapan biasanya penghasilan Anda lebih ramai? (pilih semua yang sesuai), Apa yang paling sering membuat penghasilan Anda naik atau turun? (pilih maksimal 3),"Kalau ada aplikasi yang bisa memperkirakan penghasilan Anda beberapa minggu ke depan, apakah itu membantu?","Fitur apa yang paling Anda butuhkan?

Pilih maksimal 3.","Ada cerita atau masukan tentang penghasilan tidak tetap yang mau Anda bagikan?

Boleh dikosongkan — tapi jawaban Anda sangat berarti untuk kami 🙏", Kontak Hadiah GoPay  
6/17/2026 14:50:46,Ya,23,Sulawesi,Jualan online / reseller / toko online,"Shopee / Tokopedia / Lazada / marketplace, Instagram / TikTok / YouTube",0,33,7,7,325000,605000,90000,510000,0,"Ramadan / menjelang Lebaran, Harbolnas / tanggal kembar (11.11, 12.12), Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Akhir pekan atau hari libur",5,"Ringkasan pemasukan dan pengeluaran, Tips mengatur uang buat pekerja seperti saya",Susah ngatur pengeluaran kalau pendapatan ga menentu.,
6/17/2026 09:04:22,Ya,32,Bali / NTB / NTT,Pekerja harian / event / part-time,WhatsApp / kenalan / pelanggan langsung,1,8,4,6,380000,480000,345000,285000,0,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Akhir pekan atau hari libur",3,"Perkiraan penghasilan minggu depan, Ringkasan pemasukan dan pengeluaran","income dari Pekerja harian ga stabil, makanya pengen ada tools buat bantu atur keuangan",
6/17/2026 11:07:55,Ya,37,Bali / NTB / NTT,Kurir / pengantar barang atau makanan,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll), WhatsApp / kenalan / pelanggan langsung",2,9,7,10,820000,415000,925000,35000,3,"Harbolnas / tanggal kembar (11.11, 12.12), Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Cuaca, Jam saya bekerja",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",Pengen bisa prediksi income biar bisa rencanain pengeluaran.,
6/17/2026 13:34:00,Ya,26,Jawa Tengah lainnya,Content creator / admin media sosial,WhatsApp / kenalan / pelanggan langsung,2,39,4,4,155000,80000,125000,95000,4,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Akhir pekan atau hari libur",3,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan","Bulan kemarin lumayan, tapi bulan ini sepi banget.",
6/17/2026 07:59:13,Ya,22,Yogyakarta,Freelance IT / website / programming / data,"Website freelance seperti Fiverr, Upwork, Projects.co.id, WhatsApp / kenalan / pelanggan langsung",1,24,5,8,0,390000,375000,505000,0,"Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,"Saran menabung, Saran batas pengeluaran minggu ini",,
6/17/2026 17:30:14,Ya,28,Jawa Tengah lainnya,Ojek online / driver aplikasi,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",2,36,5,10,830000,445000,390000,905000,4,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,Saran menabung,susah menabung karena ga tau kapan dapat banyak,
6/17/2026 13:57:50,Ya,38,Jawa Timur lainnya,Kurir / pengantar barang atau makanan,"WhatsApp / kenalan / pelanggan langsung, Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",1,8,6,7,585000,315000,385000,730000,3,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Jam saya bekerja",3,Ringkasan pemasukan dan pengeluaran,"kalau akhir bulan biasa ramai, tapi ga selalu",
6/18/2026 15:02:34,Ya,23,Bandung,Freelance desain / editing / ilustrasi,"Website freelance seperti Fiverr, Upwork, Projects.co.id",1,17,4,5,480000,440000,430000,5000,4,Awal bulan,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",5,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran","Waktu akhir tahun lumayan ramai, tapi habis itu sepi lagi.",
6/18/2026 15:45:27,Ya,24,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Freelance desain / editing / ilustrasi,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr, Upwork, Projects.co.id",1,24,4,3,150000,35000,230000,135000,4,"Akhir bulan / tanggal gajian, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Rating atau ulasan pelanggan",2,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",pengen tau minggu ini bakal dapat berapa biar bisa atur pengeluaran,
6/18/2026 14:27:06,Ya,27,Semarang,Pekerja harian / event / part-time,WhatsApp / kenalan / pelanggan langsung,1,9,5,6,485000,405000,485000,530000,1,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Kondisi fisik / capek / sakit",5,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",,
6/18/2026 17:41:04,Ya,28,Bandung,Pekerja harian / event / part-time,WhatsApp / kenalan / pelanggan langsung,1,21,4,6,230000,50000,175000,300000,0,"Akhir pekan / Sabtu-Minggu, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Akhir pekan atau hari libur",4,Saran menabung,penghasilan tergantung cuaca dan mood pelanggan,
6/18/2026 10:13:29,Ya,31,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Ojek online / driver aplikasi,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",0,46,5,10,275000,20000,50000,265000,1,"Ramadan / menjelang Lebaran, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Cuaca, Jam saya bekerja",1,"Saran menabung, Tips mengatur uang buat pekerja seperti saya, Pengingat kalau penghasilan sedang turun",,
6/18/2026 22:32:01,Ya,37,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Jualan online / reseller / toko online,Shopee / Tokopedia / Lazada / marketplace,2,20,6,4,205000,90000,105000,565000,0,"Saat ada promo dari aplikasi, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Promo dari platform / aplikasi",4,Saran batas pengeluaran minggu ini,,
6/18/2026 17:19:38,Ya,44,Sumatera,Pekerja harian / event / part-time,WhatsApp / kenalan / pelanggan langsung,2,83,7,8,410000,625000,560000,955000,0,"Akhir pekan / Sabtu-Minggu, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",2,"Saran batas pengeluaran minggu ini, Tips mengatur uang buat pekerja seperti saya","Kalau lagi sakit langsung ga ada pemasukan, khawatir.",
6/18/2026 10:18:43,Ya,32,Jawa Barat lainnya,Kurir / pengantar barang atau makanan,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll), WhatsApp / kenalan / pelanggan langsung",1,46,4,8,615000,300000,490000,445000,0,Saat ada promo dari aplikasi,"Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,Saran menabung,"Kadang sepi banget, bisa seminggu cuma dapat 200ribu.",
6/18/2026 10:59:22,Ya,32,Kalimantan,Ojek online / driver aplikasi,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",1,42,5,10,430000,465000,265000,555000,0,"Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Cuaca",4,Ringkasan pemasukan dan pengeluaran,Susah ngatur pengeluaran kalau pendapatan ga menentu.,
6/18/2026 13:48:38,Ya,33,Semarang,Jualan online / reseller / toko online,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,23,5,7,700000,610000,420000,60000,1,Saat ada promo dari aplikasi,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Promo dari platform / aplikasi",4,Ringkasan pemasukan dan pengeluaran,Susah ngatur pengeluaran kalau pendapatan ga menentu.,
6/18/2026 08:36:26,Ya,46,Yogyakarta,Ojek online / driver aplikasi,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",0,9,6,7,15000,215000,235000,260000,0,"Saat ada promo dari aplikasi, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Promo dari platform / aplikasi, Rating atau ulasan pelanggan",1,"Saran menabung, Saran batas pengeluaran minggu ini",,
6/18/2026 16:39:42,Ya,41,Jawa Barat lainnya,Jualan online / reseller / toko online,Shopee / Tokopedia / Lazada / marketplace,2,18,7,4,1045000,930000,450000,100000,4,"Harbolnas / tanggal kembar (11.11, 12.12), Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Promo dari platform / aplikasi",5,"Perkiraan penghasilan minggu depan, Ringkasan pemasukan dan pengeluaran, Pengingat kalau penghasilan sedang turun",,
6/19/2026 10:30:05,Ya,20,Jawa Timur lainnya,Freelance desain / editing / ilustrasi,WhatsApp / kenalan / pelanggan langsung,2,32,4,7,655000,365000,260000,340000,2,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",3,"Saran menabung, Perkiraan penghasilan minggu depan","kalau akhir bulan biasa ramai, tapi ga selalu",
6/19/2026 15:26:03,Ya,26,Surabaya,Jualan online / reseller / toko online,Shopee / Tokopedia / Lazada / marketplace,2,32,6,7,390000,595000,495000,65000,0,"Saat ada promo dari aplikasi, Awal bulan, Harbolnas / tanggal kembar (11.11, 12.12)","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Akhir pekan atau hari libur",3,"Saran menabung, Saran batas pengeluaran minggu ini",butuh fitur yang bisa ingetin kalau udah boros,
6/19/2026 08:25:40,Ya,38,Bandung,Ojek online / driver aplikasi,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",2,8,4,9,585000,395000,215000,625000,0,"Akhir pekan / Sabtu-Minggu, Ramadan / menjelang Lebaran, Saat cuaca bagus","Jumlah pesanan atau project yang masuk, Jam saya bekerja",4,"Saran menabung, Perkiraan penghasilan minggu depan",susah menabung karena ga tau kapan dapat banyak,
6/19/2026 16:33:40,Ya,24,Bandung,Freelance desain / editing / ilustrasi,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,32,6,3,300000,330000,475000,485000,0,"Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Tanggal gajian / akhir bulan",3,Saran menabung,,
6/19/2026 15:44:37,Ya,27,Jawa Barat lainnya,Jualan online / reseller / toko online,Instagram / TikTok / YouTube,1,20,3,6,335000,365000,190000,480000,0,"Akhir bulan / tanggal gajian, Ramadan / menjelang Lebaran","Jumlah pesanan atau project yang masuk, Promo dari platform / aplikasi, Akhir pekan atau hari libur",5,Saran batas pengeluaran minggu ini,penghasilan tergantung cuaca dan mood pelanggan,
6/19/2026 22:09:59,Ya,20,Sumatera,Freelance desain / editing / ilustrasi,"Instagram / TikTok / YouTube, Website freelance seperti Fiverr, Upwork, Projects.co.id",0,83,2,7,135000,310000,130000,255000,2,"Awal bulan, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Tanggal gajian / akhir bulan",3,"Perkiraan penghasilan minggu depan, Ringkasan pemasukan dan pengeluaran","Waktu akhir tahun lumayan ramai, tapi habis itu sepi lagi.",
6/19/2026 22:52:02,Ya,28,Jawa Tengah lainnya,Jualan online / reseller / toko online,"Shopee / Tokopedia / Lazada / marketplace, WhatsApp / kenalan / pelanggan langsung",0,20,6,6,85000,875000,500000,785000,4,Saat ada promo dari aplikasi,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Promo dari platform / aplikasi",5,"Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan","Waktu akhir bulan lumayan ramai, tapi habis itu sepi lagi.",
6/19/2026 15:52:34,Ya,48,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Ojek online / driver aplikasi,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",1,31,4,8,525000,550000,280000,200000,1,"Saat cuaca bagus, Ramadan / menjelang Lebaran, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Cuaca, Promo dari platform / aplikasi",2,"Perkiraan penghasilan minggu depan, Saran batas pengeluaran minggu ini",,
6/19/2026 23:20:30,Ya,25,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Jualan online / reseller / toko online,Shopee / Tokopedia / Lazada / marketplace,2,14,6,7,570000,160000,1030000,955000,4,"Ramadan / menjelang Lebaran, Awal bulan, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Akhir pekan atau hari libur",4,Saran menabung,,
6/19/2026 18:31:01,Ya,37,Semarang,Ojek online / driver aplikasi,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",2,18,5,9,485000,865000,990000,970000,0,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",3,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",,
6/19/2026 10:35:05,Ya,53,Jawa Barat lainnya,Pekerja harian / event / part-time,WhatsApp / kenalan / pelanggan langsung,2,43,5,7,790000,580000,20000,365000,1,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Jam saya bekerja, Akhir pekan atau hari libur",2,Saran batas pengeluaran minggu ini,butuh fitur yang bisa ingetin kalau udah boros,
6/19/2026 21:00:23,Ya,28,Sumatera,Pekerja harian / event / part-time,WhatsApp / kenalan / pelanggan langsung,1,15,7,8,750000,430000,775000,675000,4,"Akhir bulan / tanggal gajian, Akhir pekan / Sabtu-Minggu, Awal bulan","Jumlah pesanan atau project yang masuk, Jam saya bekerja, Akhir pekan atau hari libur",4,"Saran menabung, Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan","Penghasilan sering naik turun, susah nabung.",
6/19/2026 16:00:23,Ya,40,Sumatera,Kurir / pengantar barang atau makanan,"WhatsApp / kenalan / pelanggan langsung, Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",1,13,7,10,375000,710000,895000,140000,1,"Akhir pekan / Sabtu-Minggu, Saat ada promo dari aplikasi, Awal bulan","Jumlah pesanan atau project yang masuk, Cuaca, Promo dari platform / aplikasi",2,"Saran menabung, Perkiraan penghasilan minggu depan",sering kali gak bisa bedain mana kebutuhan mana keinginan karena income ga pasti,
6/20/2026 18:15:08,Ya,48,Sumatera,Ojek online / driver aplikasi,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",2,38,6,8,390000,670000,400000,810000,0,"Saat cuaca bagus, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Jam saya bekerja",5,"Perkiraan penghasilan minggu depan, Ringkasan pemasukan dan pengeluaran","pernah seminggu cuma dapat 200rb, padahal kerja tiap hari",
6/20/2026 09:43:51,Ya,40,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Kurir / pengantar barang atau makanan,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll), WhatsApp / kenalan / pelanggan langsung",2,16,7,9,825000,1120000,195000,1030000,1,"Saat ada promo dari aplikasi, Harbolnas / tanggal kembar (11.11, 12.12)","Jumlah pesanan atau project yang masuk, Cuaca, Promo dari platform / aplikasi",3,Saran batas pengeluaran minggu ini,sering kali gak bisa bedain mana kebutuhan mana keinginan karena income ga pasti,
6/20/2026 20:23:31,Ya,26,Bali / NTB / NTT,Content creator / admin media sosial,"WhatsApp / kenalan / pelanggan langsung, Instagram / TikTok / YouTube",2,33,2,6,80000,115000,0,130000,1,"Harbolnas / tanggal kembar (11.11, 12.12)","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Akhir pekan atau hari libur",5,Saran menabung,"income dari Content creator ga stabil, makanya pengen ada tools buat bantu atur keuangan",
6/20/2026 09:26:04,Ya,39,Bali / NTB / NTT,Pekerja harian / event / part-time,WhatsApp / kenalan / pelanggan langsung,2,25,7,7,490000,775000,800000,380000,0,"Akhir pekan / Sabtu-Minggu, Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit",4,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Tips mengatur uang buat pekerja seperti saya",,
6/20/2026 08:29:04,Ya,32,Jawa Barat lainnya,Jualan online / reseller / toko online,Instagram / TikTok / YouTube,2,72,3,4,265000,5000,10000,175000,4,Ramadan / menjelang Lebaran,"Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,Saran menabung,"income dari Jualan online ga stabil, makanya pengen ada tools buat bantu atur keuangan",
6/20/2026 20:51:34,Ya,38,Sumatera,Jualan online / reseller / toko online,"Instagram / TikTok / YouTube, Shopee / Tokopedia / Lazada / marketplace",0,46,3,6,120000,275000,170000,280000,3,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur, Tanggal gajian / akhir bulan",3,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran, Tips mengatur uang buat pekerja seperti saya",Pengen bisa prediksi income biar bisa rencanain pengeluaran.,
6/20/2026 23:16:57,Ya,25,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Freelance desain / editing / ilustrasi,"Instagram / TikTok / YouTube, Website freelance seperti Fiverr, Upwork, Projects.co.id",2,53,2,6,100000,130000,80000,90000,1,"Awal bulan, Akhir bulan / tanggal gajian, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Rating atau ulasan pelanggan",3,"Perkiraan penghasilan minggu depan, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun","income dari Freelance desain ga stabil, makanya pengen ada tools buat bantu atur keuangan",
6/20/2026 16:21:57,Ya,22,Bandung,Freelance IT / website / programming / data,"WhatsApp / kenalan / pelanggan langsung, Website freelance seperti Fiverr, Upwork, Projects.co.id",0,9,4,5,530000,420000,330000,195000,1,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan, Tanggal gajian / akhir bulan",3,"Saran batas pengeluaran minggu ini, Ringkasan pemasukan dan pengeluaran","Penghasilan sering naik turun, susah nabung.",
6/20/2026 19:05:43,Ya,34,Sumatera,Pekerja harian / event / part-time,WhatsApp / kenalan / pelanggan langsung,2,18,6,8,685000,325000,690000,455000,0,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Kondisi fisik / capek / sakit, Akhir pekan atau hari libur",1,"Saran menabung, Saran batas pengeluaran minggu ini, Perkiraan penghasilan minggu depan",,
6/20/2026 15:56:39,Ya,24,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Freelance desain / editing / ilustrasi,WhatsApp / kenalan / pelanggan langsung,2,5,4,5,585000,385000,220000,575000,4,"Awal bulan, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",5,"Saran menabung, Saran batas pengeluaran minggu ini",,
6/20/2026 13:02:56,Ya,33,Bandung,Kurir / pengantar barang atau makanan,"Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",2,4,7,9,770000,610000,925000,695000,4,"Akhir pekan / Sabtu-Minggu, Awal bulan, Saat ada promo dari aplikasi","Jumlah pesanan atau project yang masuk, Promo dari platform / aplikasi, Cuaca",5,Saran menabung,,
6/20/2026 17:58:58,Ya,23,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Freelance desain / editing / ilustrasi,"Instagram / TikTok / YouTube, WhatsApp / kenalan / pelanggan langsung",1,22,4,5,200000,260000,145000,250000,1,"Akhir pekan / Sabtu-Minggu, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Rating atau ulasan pelanggan",2,Tips mengatur uang buat pekerja seperti saya,"Penghasilan sering naik turun, susah nabung.",
6/21/2026 16:24:20,Ya,36,Bali / NTB / NTT,Kurir / pengantar barang atau makanan,"WhatsApp / kenalan / pelanggan langsung, Aplikasi ojek/delivery (Gojek, Grab, Shopee Food, dll)",1,20,6,10,770000,545000,330000,385000,1,Akhir pekan / Sabtu-Minggu,"Jumlah pesanan atau project yang masuk, Promo dari platform / aplikasi",3,Perkiraan penghasilan minggu depan,pengen tau minggu ini bakal dapat berapa biar bisa atur pengeluaran,
6/21/2026 09:25:28,Ya,26,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Tutor / guru les / pengajar lepas,WhatsApp / kenalan / pelanggan langsung,1,60,3,5,125000,340000,145000,185000,0,"Awal bulan, Akhir bulan / tanggal gajian, Akhir pekan / Sabtu-Minggu","Jumlah pesanan atau project yang masuk, Jam saya bekerja",4,"Perkiraan penghasilan minggu depan, Saran batas pengeluaran minggu ini, Pengingat kalau penghasilan sedang turun","Penghasilan sering naik turun, susah nabung.",
6/21/2026 12:29:56,Ya,44,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Jualan online / reseller / toko online,Instagram / TikTok / YouTube,0,3,4,5,260000,235000,40000,270000,3,Akhir bulan / tanggal gajian,"Jumlah pesanan atau project yang masuk, Akhir pekan atau hari libur",5,Saran menabung,"kadang weekend ramai banget, weekday sepi",
6/21/2026 16:05:46,Ya,30,"Jabodetabek (Jakarta, Bogor, Depok, Tangerang, Bekasi)",Jualan online / reseller / toko online,Shopee / Tokopedia / Lazada / marketplace,2,25,7,4,620000,25000,550000,525000,3,"Saat ada promo dari aplikasi, Harbolnas / tanggal kembar (11.11, 12.12)","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan, Promo dari platform / aplikasi",4,"Ringkasan pemasukan dan pengeluaran, Perkiraan penghasilan minggu depan",butuh fitur yang bisa ingetin kalau udah boros,
6/21/2026 08:35:13,Ya,40,Semarang,Jualan online / reseller / toko online,Shopee / Tokopedia / Lazada / marketplace,1,17,6,6,360000,505000,530000,405000,1,"Ramadan / menjelang Lebaran, Akhir bulan / tanggal gajian, Awal bulan","Jumlah pesanan atau project yang masuk, Promo dari platform / aplikasi, Akhir pekan atau hari libur",5,Saran menabung,penghasilan tergantung cuaca dan mood pelanggan,
6/21/2026 22:44:09,Ya,33,Yogyakarta,Jualan online / reseller / toko online,Instagram / TikTok / YouTube,0,23,7,4,25000,500000,410000,455000,0,"Saat ada promo dari aplikasi, Akhir bulan / tanggal gajian","Jumlah pesanan atau project yang masuk, Tanggal gajian / akhir bulan",4,Saran batas pengeluaran minggu ini,,
